TweetID,HandLabel,AnnotatorID
514354847953338369,Positive,82
514354852148027392,Neutral,77
514354994741387265,Neutral,77
514355288359829504,Negative,80
514355288359829504,Negative,77
514355355455721472,Positive,80
514355405804535808,Neutral,77
514355405804535808,Neutral,80
514355472917626880,Negative,79
514355632300773376,Neutral,77
514355724554887168,Positive,78
514355804267642880,Neutral,80
514355842003394560,Positive,80
514355850404970496,Neutral,77
514355850404970496,Neutral,81
514355862979481600,Neutral,80
514355972030996481,Neutral,82
514356030738661378,Neutral,77
514356055904882688,Positive,80
514356110434635776,Neutral,80
514356466958884864,Neutral,80
514356466958884864,Neutral,80
514357129671868416,Neutral,77
514357255471628288,Neutral,77
514357259699118080,Positive,78
514357431632404480,Neutral,80
514357431632404480,Negative,77
514357452620705792,Negative,77
514357452620705792,Negative,81
514357477786128384,Negative,80
514357515535273984,Neutral,79
514357616202764288,Positive,82
514357683324203008,Positive,77
514357930754187265,Neutral,82
514358476018286592,Negative,80
514358564123869184,Neutral,77
514358643802644480,Negative,79
514358648009945088,Negative,77
514358677352878080,Neutral,78
514358677352878080,Negative,77
514358815777517570,Negative,80
514358815786303488,Neutral,81
514358828335628288,Negative,80
514358849306779650,Neutral,77
514358937412304897,Neutral,77
514359000326864897,Negative,80
514359008698724353,Neutral,80
514359029678632960,Negative,82
514359189045772292,Positive,80
514359197446578176,Positive,80
514359230988816384,Negative,77
514359235216674816,Negative,79
514359264568016896,Negative,77
514359281337245697,Neutral,78
514359491047849985,Positive,80
514359528813768704,Positive,81
514359591727923200,Negative,79
514360095048609792,Neutral,77
514360095048609792,Positive,77
514360355082878976,Neutral,80
514360426394431488,Negative,82
514360464138964992,Negative,80
514360506082029568,Negative,77
514360535438356480,Neutral,80
514360535438356480,Neutral,80
514360669664477184,Negative,79
514360669664477184,Negative,77
514360757753217024,Positive,77
514360778724749312,Positive,78
514360866771173376,Negative,80
514360866771173376,Negative,80
514360887776645122,Positive,77
514360887776645122,Positive,81
514360959079813121,Positive,80
514361093263589377,Positive,77
514361122648891392,Neutral,80
514361135240589313,Negative,82
514361395278663683,Neutral,80
514361504330551296,Negative,80
514361504330551296,Negative,77
514361542067122176,Positive,77
514361546253025280,Neutral,79
514361546261405696,Neutral,77
514361575633723392,Neutral,78
514361982485413889,Neutral,80
514362062169198592,Negative,79
514362158641971201,Positive,82
514362339005440000,Positive,77
514362653545070592,Neutral,82
514362754208002048,Negative,80
514362938778714112,Positive,80
514362942952071168,Neutral,77
514363005899780097,Negative,79
514363123310919680,Negative,77
514363303695773697,Positive,78
514363337250177025,Negative,80
514363601478365184,Negative,80
514363685356441600,Neutral,79
514363689542377473,Neutral,82
514363991544459264,Neutral,82
514364054446813185,Positive,77
514364054446813185,Neutral,80
514364083802750977,Negative,80
514364125779341313,Positive,77
514364222214402048,Positive,79
514364310324121600,Positive,80
514364335486160896,Positive,80
514364335490363392,Neutral,81
514364385825800194,Neutral,80
514364457125150720,Negative,80
514364457125150720,Negative,79
514364478079504386,Neutral,82
514364574532108288,Positive,77
514364608123916289,Negative,80
514364691997392896,Neutral,77
514364801058095104,Positive,82
514364801058095104,Positive,77
514364851368771584,Negative,80
514365014963396608,Positive,80
514365061088161792,Neutral,77
514365136602402816,Positive,77
514365216272822272,Positive,80
514365291774885888,Positive,80
514365300180279296,Neutral,81
514365300180279296,Neutral,77
514365379846496256,Neutral,79
514365652501807104,Positive,80
514365652501807104,Neutral,80
514365753168916480,Positive,82
514365757342633985,Positive,80
514365845406228480,Neutral,80
514365866398744576,Negative,80
514365904143257600,Neutral,77
514365975433854976,Positive,79
514365975446052866,Positive,80
514365996417548288,Neutral,78
514365996417548288,Neutral,77
514366017376907265,Positive,80
514366193566633984,Neutral,80
514366327759568896,Positive,81
514366428439662592,Neutral,80
514366428439662592,Neutral,77
514366466200989697,Negative,82
514366474551431168,Positive,77
514366474551431168,Neutral,80
514366491358416896,Negative,80
514366529081589761,Positive,80
514366558445912067,Positive,80
514366571020427264,Neutral,80
514366747206352898,Neutral,77
514366747206352898,Positive,77
514366822678687744,Positive,77
514366822678687744,Positive,80
514367082759483392,Positive,78
514367141458747392,Positive,81
514367204373331968,Neutral,80
514367204373331968,Positive,80
514367233754009600,Neutral,77
514367250531229696,Neutral,82
514367250531229696,Neutral,77
514367468614459392,Neutral,80
514367468614459392,Positive,77
514367497966194689,Neutral,80
514367527338934272,Neutral,80
514367527351513088,Positive,82
514367602828017664,Negative,80
514367619600629760,Neutral,77
514367632187744256,Neutral,79
514367703516479488,Positive,80
514367711875727360,Neutral,78
514367753814573056,Neutral,80
514367883871543296,Positive,80
514368018068283392,Neutral,81
514368026464903169,Negative,80
514368114537283584,Neutral,79
514368160678420481,Positive,77
514368160678420481,Positive,82
514368177456046080,Positive,77
514368177456046080,Neutral,77
514368278114750464,Positive,80
514368315859681280,Positive,82
514368315859681280,Positive,77
514368399757934592,Negative,80
514368466854641664,Positive,80
514368588518813696,Neutral,77
514368634656149504,Neutral,79
514368752067313664,Positive,80
514368752075300865,Positive,78
514368764675383296,Neutral,77
514368764675383296,Negative,80
514368848532103168,Neutral,80
514368907277512704,Neutral,80
514368907277512704,Neutral,81
514368911450857472,Negative,80
514368965989392384,Neutral,79
514368974369214466,Neutral,77
514369003738120192,Negative,77
514369003738120192,Negative,80
514369028891357184,Neutral,80
514369079214219264,Negative,82
514369121195413504,Neutral,80
514369129575247873,Neutral,80
514369133773746176,Positive,80
514369167332356097,Negative,79
514369385423986688,Positive,80
514369465102774272,Neutral,81
514369528009330688,Neutral,79
514369549006045184,Neutral,77
514369549006045184,Positive,82
514369595130781696,Positive,77
514369595130781696,Positive,77
514369813234204672,Positive,82
514370027127336960,Neutral,80
514370194933055488,Negative,80
514370194933055488,Neutral,77
514370199097999361,Negative,80
514370253653311488,Neutral,77
514370480116355072,Neutral,78
514370538848808960,Negative,80
514370543030919168,Neutral,80
514370543030919168,Neutral,80
514370584990715904,Neutral,81
514370727580274688,Negative,79
514370740158595072,Neutral,82
514370740192161792,Neutral,77
514370748580761601,Negative,77
514370748580761601,Neutral,80
514370803077750785,Neutral,80
514370886980620288,Neutral,80
514371021210931200,Neutral,79
514371214119559168,Positive,80
514371285456273408,Positive,80
514371298035003392,Neutral,80
514371302216708096,Negative,81
514371352526991360,Positive,79
514371469980073984,Positive,82
514371553862361089,Positive,77
514371641934376960,Positive,80
514371675509387265,Positive,77
514371675509387265,Positive,80
514371751015645184,Positive,80
514371788760182784,Negative,77
514371809744265216,Negative,79
514371826487943168,Neutral,80
514371860050763776,Neutral,78
514371881038643200,Negative,80
514371906213249024,Positive,80
514371985867309056,Neutral,81
514372082365657089,Neutral,80
514372082365657089,Positive,80
514372094956535808,Positive,79
514372141056540672,Negative,82
514372183024730112,Positive,77
514372199814533120,Neutral,80
514372329837588480,Positive,82
514372476626010112,Negative,77
514372476626010112,Negative,80
514372799595827200,Positive,77
514372917019549696,Negative,79
514372988305956864,Neutral,80
514373109965533184,Negative,78
514373130928656386,Neutral,77
514373130933268482,Neutral,81
514373240001548288,Positive,80
514373240001548288,Positive,80
514373277712908288,Positive,79
514373349016096768,Positive,82
514373558739296256,Neutral,80
514373739094749185,Positive,80
514373772640411649,Positive,77
514373785253064704,Neutral,79
514373802034495488,Negative,80
514373890093895680,Neutral,78
514373890093895680,Neutral,77
514373923668901891,Positive,80
514373978194862080,Positive,80
514373986554085376,Neutral,81
514374158516756480,Positive,80
514374234034814976,Neutral,79
514374359842971648,Positive,77
514374582179221504,Positive,77
514374582179221504,Positive,82
514374783476461568,Negative,77
514374783476461568,Negative,77
514374850610077696,Neutral,79
514374900916977664,Neutral,78
514374959662391296,Positive,80
514375140000681984,Positive,79
514375408427347969,Negative,82
514375429403459584,Neutral,80
514375471371653120,Positive,80
514375513285361664,Positive,82
514375559443251200,Positive,80
514375576191528960,Negative,80
514375588811788288,Positive,80
514375622366617601,Negative,77
514375785906331648,Positive,77
514375785906331648,Positive,80
514375798489227265,Neutral,77
514375882375327744,Positive,80
514375936926826496,Negative,81
514376100492095489,Neutral,80
514376142430957568,Positive,82
514376142451908608,Neutral,77
514376196969480192,Neutral,80
514376226312847361,Positive,80
514376318616891392,Negative,82
514376326971920384,Negative,80
514376326971920384,Negative,77
514376444450185216,Neutral,80
514376582832869376,Neutral,77
514376582837051393,Negative,79
514376876442517504,Negative,80
514376972894748672,Positive,80
514377052594503681,Negative,81
514377056810188800,Positive,80
514377060978941953,Neutral,79
514377094537551872,Neutral,82
514377115517849600,Negative,77
514377195205050368,Neutral,80
514377249731002368,Positive,82
514377480421908480,Negative,80
514377518175252481,Negative,77
514377543324299264,Negative,79
514377543324299264,Neutral,80
514377753034891264,Positive,78
514377803392106497,Negative,80
514377845330935808,Neutral,81
514377853736349696,Negative,79
514377874674311168,Positive,82
514377916621148160,Positive,77
514377945977479168,Negative,80
514378008908795905,Positive,80
514378025694416896,Positive,80
514378105394581505,Positive,79
514378218623627266,Positive,80
514378273149575168,Negative,77
514378273149575168,Neutral,78
514378315076210688,Positive,80
514378331882807297,Positive,80
514378331882807297,Positive,80
514378382201470976,Positive,81
514378382206066688,Negative,80
514378545771347968,Positive,82
514378545771347968,Positive,77
514378638045634560,Positive,80
514378956829499393,Neutral,82
514379028116303872,Neutral,80
514379103613362176,Positive,80
514379229434482688,Negative,77
514379296568528896,Neutral,79
514379330101600257,Positive,80
514379439170281475,Neutral,78
514379439170281475,Neutral,77
514379472707940354,Positive,80
514379472716701697,Positive,80
514379476894244864,Positive,77
514379476894244864,Neutral,81
514379485299232769,Positive,80
514379489481330688,Neutral,79
514379531449155584,Negative,77
514379531449155584,Negative,80
514379577591099392,Positive,80
514379577591099392,Neutral,77
514379619525349376,Neutral,77
514379686609035265,Neutral,82
514379774710411264,Positive,80
514379787281117185,Negative,80
514379854393790464,Negative,77
514380005376528385,Neutral,79
514380076696084480,Neutral,80
514380080911777792,Neutral,78
514380080911777792,Negative,80
514380244472856576,Negative,80
514380282208997376,Negative,81
514380349334249473,Positive,80
514380412232024065,Neutral,77
514380429022216192,Neutral,77
514380466758377472,Positive,80
514380466758377472,Positive,82
514380470977458178,Neutral,80
514380596773400576,Positive,80
514380638724829184,Positive,80
514380676486164482,Neutral,77
